0.0,254.0,446.0,325.0,215.0,81.0,349.0,108.0,159.0,136.0,69.0,0.0,0.0,36.0,0.0,43.0
0.0,1059.0,703.0,524.0,232.0,160.0,280.0,157.0,196.0,167.0,264.0,0.0,0.0,46.0,0.0,53.0
61.0,442.0,704.0,0.0,1897.0,2309.0,876.0,1600.0,991.0,392.0,296.0,0.0,3.0,0.0,0.0,6.0
98.0,630.0,1043.0,0.0,628.0,291.0,67.0,909.0,941.0,547.0,486.0,0.0,2.0,0.0,0.0,2.0
524.0,895.0,821.0,0.0,98.0,90.0,26.0,162.0,581.0,735.0,914.0,0.0,2.0,2.0,0.0,3.0
716.0,692.0,408.0,0.0,55.0,53.0,15.0,70.0,296.0,614.0,805.0,0.0,0.0,0.0,0.0,2.0
333.0,307.0,71.0,0.0,28.0,29.0,7.0,39.0,134.0,432.0,560.0,0.0,2.0,2.0,0.0,2.0
106.0,181.0,30.0,0.0,14.0,14.0,2.0,17.0,44.0,282.0,303.0,0.0,0.0,0.0,0.0,0.0
69.0,86.0,14.0,0.0,5.0,6.0,0.0,9.0,19.0,158.0,94.0,0.0,0.0,0.0,0.0,0.0
117.0,33.0,7.0,0.0,3.0,3.0,0.0,5.0,13.0,161.0,22.0,0.0,0.0,0.0,0.0,0.0
56.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0
325.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
23.0,9.0,6.0,0.0,3.0,3.0,0.0,4.0,14.0,173.0,44.0,0.0,0.0,2.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,28.0,37.0,141.0,147.0,123.0,51.0,257.0,300.0,110.0,0.0,0.0,494.0,0.0,149.0
0.0,68.0,77.0,93.0,309.0,470.0,425.0,247.0,636.0,323.0,99.0,0.0,0.0,1554.0,0.0,1682.0
0.0,76.0,100.0,213.0,555.0,464.0,325.0,242.0,622.0,635.0,187.0,0.0,0.0,231.0,0.0,596.0
0.0,51.0,74.0,188.0,474.0,307.0,156.0,115.0,416.0,585.0,276.0,0.0,0.0,72.0,0.0,81.0
0.0,41.0,65.0,185.0,325.0,197.0,204.0,103.0,239.0,273.0,161.0,0.0,2.0,47.0,0.0,55.0
0.0,27.0,56.0,196.0,182.0,79.0,70.0,61.0,193.0,227.0,141.0,0.0,0.0,27.0,0.0,32.0
0.0,37.0,131.0,240.0,202.0,70.0,109.0,69.0,161.0,223.0,109.0,0.0,0.0,27.0,0.0,32.0
0.0,35.0,131.0,273.0,162.0,85.0,98.0,37.0,125.0,180.0,132.0,0.0,0.0,22.0,0.0,26.0
0.0,41.0,131.0,264.0,196.0,97.0,133.0,55.0,173.0,128.0,57.0,0.0,0.0,27.0,0.0,33.0
0.0,23.0,51.0,129.0,110.0,86.0,97.0,38.0,102.0,52.0,23.0,0.0,0.0,17.0,0.0,22.0
0.0,16.0,42.0,70.0,60.0,40.0,74.0,29.0,42.0,16.0,10.0,0.0,0.0,9.0,0.0,12.0
0.0,92.0,785.0,335.0,236.0,218.0,63.0,36.0,35.0,30.0,21.0,0.0,0.0,21.0,0.0,27.0
0.0,27.0,31.0,26.0,25.0,29.0,289.0,57.0,30.0,24.0,19.0,0.0,0.0,16.0,0.0,20.0
0.0,77.0,142.0,172.0,222.0,66.0,208.0,137.0,87.0,62.0,40.0,0.0,0.0,29.0,0.0,35.0
0.0,264.0,452.0,328.0,215.0,85.0,346.0,100.0,157.0,136.0,71.0,0.0,0.0,36.0,0.0,43.0
0.0,1065.0,704.0,523.0,234.0,167.0,278.0,150.0,195.0,167.0,269.0,0.0,0.0,45.0,0.0,54.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,28.0,37.0,141.0,160.0,121.0,0.0,256.0,303.0,111.0,0.0,0.0,503.0,0.0,148.0
0.0,69.0,78.0,94.0,306.0,495.0,425.0,0.0,639.0,322.0,98.0,0.0,0.0,1545.0,0.0,1690.0
0.0,77.0,100.0,213.0,553.0,493.0,323.0,0.0,622.0,632.0,185.0,2.0,2.0,229.0,0.0,593.0
0.0,52.0,75.0,187.0,474.0,320.0,153.0,0.0,416.0,589.0,264.0,0.0,0.0,72.0,0.0,81.0
0.0,41.0,67.0,186.0,319.0,205.0,200.0,0.0,238.0,270.0,153.0,0.0,2.0,47.0,0.0,55.0
0.0,28.0,56.0,190.0,182.0,83.0,70.0,0.0,191.0,226.0,136.0,0.0,0.0,28.0,0.0,32.0
0.0,37.0,130.0,239.0,202.0,73.0,108.0,0.0,162.0,221.0,109.0,0.0,0.0,27.0,0.0,32.0
0.0,35.0,130.0,274.0,166.0,89.0,98.0,0.0,125.0,174.0,131.0,0.0,0.0,22.0,0.0,26.0
0.0,41.0,133.0,267.0,192.0,101.0,133.0,0.0,170.0,124.0,56.0,0.0,0.0,26.0,0.0,32.0
0.0,23.0,51.0,127.0,109.0,91.0,96.0,0.0,98.0,59.0,23.0,0.0,0.0,18.0,0.0,22.0
0.0,16.0,44.0,65.0,59.0,43.0,72.0,0.0,42.0,16.0,10.0,0.0,0.0,9.0,0.0,12.0
0.0,91.0,745.0,328.0,233.0,225.0,62.0,0.0,36.0,31.0,20.0,0.0,0.0,21.0,0.0,27.0
0.0,28.0,32.0,26.0,26.0,30.0,284.0,0.0,30.0,25.0,20.0,0.0,0.0,16.0,0.0,20.0
0.0,74.0,136.0,171.0,222.0,69.0,208.0,0.0,85.0,60.0,40.0,0.0,0.0,29.0,0.0,35.0
0.0,265.0,462.0,338.0,219.0,90.0,341.0,0.0,159.0,141.0,71.0,0.0,0.0,36.0,0.0,44.0
0.0,1060.0,711.0,526.0,231.0,174.0,272.0,0.0,196.0,170.0,277.0,0.0,0.0,46.0,0.0,54.0
62.0,455.0,708.0,0.0,1899.0,2311.0,893.0,1601.0,988.0,393.0,294.0,0.0,3.0,0.0,0.0,6.0
101.0,654.0,1061.0,0.0,643.0,295.0,70.0,907.0,942.0,550.0,489.0,0.0,2.0,0.0,0.0,2.0
593.0,933.0,840.0,0.0,101.0,92.0,28.0,170.0,580.0,744.0,923.0,0.0,2.0,0.0,2.0,3.0
828.0,713.0,386.0,0.0,56.0,52.0,16.0,72.0,295.0,624.0,809.0,0.0,0.0,0.0,0.0,2.0
271.0,293.0,69.0,0.0,27.0,29.0,6.0,39.0,135.0,432.0,560.0,0.0,2.0,2.0,0.0,2.0
73.0,142.0,28.0,0.0,13.0,14.0,2.0,16.0,42.0,285.0,289.0,0.0,0.0,0.0,0.0,0.0
34.0,39.0,11.0,0.0,5.0,6.0,0.0,6.0,18.0,170.0,96.0,0.0,0.0,0.0,0.0,0.0
20.0,15.0,6.0,0.0,3.0,3.0,0.0,3.0,14.0,168.0,22.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,7.0,6.0,0.0,3.0,2.0,0.0,3.0,13.0,154.0,44.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,30.0,39.0,143.0,164.0,122.0,53.0,261.0,307.0,122.0,0.0,0.0,0.0,0.0,158.0
0.0,69.0,79.0,95.0,308.0,497.0,409.0,252.0,641.0,324.0,101.0,0.0,0.0,0.0,0.0,1671.0
0.0,76.0,101.0,215.0,554.0,494.0,311.0,246.0,621.0,636.0,185.0,2.0,2.0,0.0,0.0,589.0
0.0,51.0,74.0,186.0,475.0,321.0,150.0,125.0,414.0,586.0,262.0,0.0,0.0,0.0,0.0,81.0
0.0,40.0,65.0,185.0,314.0,206.0,198.0,104.0,237.0,267.0,147.0,0.0,2.0,0.0,0.0,55.0
0.0,26.0,55.0,193.0,181.0,82.0,69.0,62.0,188.0,221.0,127.0,0.0,0.0,0.0,0.0,32.0
0.0,35.0,124.0,238.0,204.0,73.0,105.0,68.0,161.0,215.0,101.0,0.0,0.0,0.0,0.0,32.0
0.0,35.0,127.0,274.0,163.0,92.0,95.0,39.0,124.0,179.0,107.0,0.0,0.0,0.0,0.0,26.0
0.0,39.0,127.0,263.0,189.0,101.0,129.0,57.0,169.0,129.0,54.0,0.0,0.0,0.0,0.0,32.0
0.0,22.0,47.0,127.0,108.0,90.0,93.0,38.0,97.0,52.0,22.0,0.0,0.0,0.0,0.0,21.0
0.0,15.0,42.0,63.0,58.0,41.0,67.0,31.0,40.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0
0.0,88.0,742.0,332.0,230.0,222.0,60.0,38.0,36.0,31.0,21.0,0.0,0.0,0.0,0.0,27.0
0.0,27.0,32.0,26.0,26.0,31.0,281.0,60.0,31.0,25.0,21.0,0.0,0.0,0.0,0.0,21.0
0.0,74.0,137.0,173.0,221.0,72.0,203.0,143.0,87.0,63.0,43.0,0.0,0.0,0.0,0.0,35.0
0.0,261.0,474.0,341.0,220.0,90.0,331.0,102.0,162.0,141.0,78.0,0.0,0.0,0.0,0.0,44.0
2.0,1060.0,723.0,534.0,232.0,173.0,266.0,150.0,195.0,172.0,287.0,0.0,0.0,0.0,0.0,55.0
61.0,455.0,707.0,0.0,1899.0,2305.0,934.0,1597.0,984.0,393.0,295.0,0.0,3.0,0.0,0.0,6.0
100.0,654.0,1053.0,0.0,640.0,294.0,75.0,909.0,942.0,548.0,493.0,0.0,2.0,0.0,0.0,2.0
589.0,931.0,834.0,0.0,103.0,91.0,28.0,171.0,591.0,743.0,917.0,0.0,0.0,0.0,0.0,3.0
798.0,707.0,406.0,0.0,57.0,53.0,16.0,74.0,302.0,621.0,811.0,0.0,0.0,0.0,0.0,2.0
269.0,292.0,69.0,0.0,28.0,29.0,7.0,41.0,137.0,435.0,557.0,0.0,2.0,2.0,0.0,2.0
75.0,151.0,29.0,0.0,13.0,14.0,2.0,18.0,42.0,286.0,289.0,0.0,0.0,0.0,0.0,0.0
38.0,61.0,12.0,0.0,6.0,6.0,0.0,6.0,19.0,170.0,96.0,0.0,0.0,0.0,0.0,0.0
25.0,24.0,7.0,0.0,3.0,3.0,0.0,4.0,14.0,171.0,23.0,0.0,0.0,0.0,0.0,0.0
7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,7.0,5.0,0.0,2.0,2.0,0.0,3.0,10.0,135.0,42.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,30.0,40.0,144.0,169.0,134.0,57.0,270.0,311.0,126.0,0.0,0.0,0.0,0.0,162.0
0.0,70.0,79.0,95.0,310.0,497.0,413.0,250.0,643.0,325.0,94.0,0.0,0.0,0.0,0.0,1667.0
0.0,77.0,99.0,215.0,554.0,493.0,307.0,240.0,622.0,650.0,170.0,0.0,0.0,0.0,0.0,582.0
0.0,51.0,70.0,181.0,473.0,322.0,144.0,115.0,409.0,581.0,153.0,0.0,0.0,0.0,0.0,82.0
0.0,40.0,62.0,183.0,311.0,205.0,193.0,104.0,236.0,264.0,98.0,0.0,2.0,0.0,0.0,55.0
0.0,27.0,49.0,179.0,180.0,81.0,68.0,61.0,187.0,225.0,101.0,0.0,0.0,0.0,0.0,32.0
0.0,34.0,106.0,234.0,199.0,75.0,103.0,70.0,155.0,223.0,94.0,0.0,0.0,0.0,0.0,32.0
0.0,33.0,111.0,266.0,160.0,91.0,91.0,37.0,121.0,169.0,98.0,0.0,0.0,0.0,0.0,26.0
0.0,39.0,122.0,261.0,188.0,100.0,126.0,56.0,167.0,124.0,52.0,0.0,0.0,0.0,0.0,32.0
0.0,22.0,45.0,123.0,107.0,89.0,89.0,38.0,96.0,53.0,21.0,0.0,0.0,0.0,0.0,21.0
0.0,15.0,43.0,67.0,57.0,41.0,65.0,30.0,40.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0
0.0,89.0,753.0,332.0,230.0,222.0,57.0,36.0,35.0,30.0,20.0,0.0,0.0,0.0,0.0,26.0
0.0,27.0,32.0,26.0,25.0,31.0,264.0,57.0,30.0,24.0,22.0,0.0,0.0,0.0,0.0,20.0
0.0,74.0,136.0,171.0,219.0,73.0,195.0,128.0,86.0,62.0,44.0,0.0,0.0,0.0,0.0,36.0
0.0,260.0,473.0,343.0,222.0,91.0,314.0,97.0,159.0,139.0,82.0,0.0,0.0,0.0,0.0,44.0
0.0,1065.0,730.0,538.0,232.0,174.0,254.0,143.0,193.0,170.0,316.0,0.0,0.0,0.0,0.0,54.0
62.0,450.0,710.0,0.0,1898.0,2309.0,947.0,1598.0,985.0,397.0,296.0,0.0,3.0,0.0,0.0,6.0
100.0,651.0,1052.0,0.0,645.0,295.0,76.0,911.0,944.0,554.0,494.0,0.0,2.0,0.0,0.0,2.0
581.0,925.0,832.0,0.0,103.0,92.0,30.0,172.0,598.0,752.0,922.0,0.0,2.0,0.0,0.0,3.0
785.0,701.0,407.0,0.0,57.0,53.0,17.0,74.0,297.0,624.0,810.0,0.0,0.0,0.0,0.0,2.0
265.0,293.0,70.0,0.0,29.0,30.0,8.0,41.0,138.0,442.0,563.0,0.0,2.0,2.0,0.0,2.0
78.0,152.0,29.0,0.0,14.0,14.0,2.0,19.0,44.0,288.0,289.0,0.0,0.0,0.0,0.0,0.0
42.0,64.0,13.0,0.0,6.0,6.0,0.0,7.0,20.0,173.0,95.0,0.0,0.0,0.0,0.0,0.0
29.0,23.0,6.0,0.0,3.0,3.0,0.0,3.0,14.0,168.0,22.0,0.0,0.0,0.0,0.0,0.0
11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
7.0,7.0,5.0,0.0,2.0,2.0,0.0,3.0,10.0,128.0,42.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,30.0,40.0,146.0,174.0,130.0,0.0,273.0,312.0,128.0,0.0,0.0,0.0,69.0,144.0
0.0,71.0,79.0,97.0,311.0,511.0,399.0,0.0,653.0,330.0,97.0,0.0,0.0,0.0,1234.0,1673.0
0.0,78.0,99.0,215.0,555.0,503.0,290.0,0.0,625.0,660.0,167.0,0.0,0.0,0.0,1140.0,601.0
0.0,50.0,70.0,179.0,473.0,328.0,142.0,0.0,407.0,584.0,145.0,0.0,0.0,0.0,87.0,83.0
0.0,40.0,62.0,183.0,311.0,208.0,190.0,0.0,235.0,263.0,84.0,0.0,2.0,0.0,56.0,56.0
0.0,27.0,49.0,184.0,186.0,83.0,67.0,0.0,188.0,222.0,86.0,0.0,0.0,0.0,33.0,33.0
0.0,34.0,99.0,235.0,198.0,75.0,100.0,0.0,157.0,196.0,77.0,0.0,0.0,0.0,32.0,32.0
0.0,33.0,106.0,264.0,158.0,91.0,89.0,0.0,121.0,175.0,89.0,0.0,0.0,0.0,25.0,26.0
0.0,40.0,121.0,264.0,187.0,101.0,125.0,0.0,167.0,120.0,48.0,0.0,0.0,0.0,32.0,33.0
0.0,22.0,45.0,124.0,107.0,90.0,88.0,0.0,96.0,49.0,19.0,0.0,0.0,0.0,20.0,22.0
0.0,15.0,41.0,65.0,57.0,42.0,66.0,0.0,40.0,16.0,9.0,0.0,0.0,0.0,11.0,12.0
0.0,92.0,779.0,337.0,229.0,225.0,59.0,0.0,35.0,31.0,20.0,0.0,0.0,0.0,26.0,27.0
0.0,28.0,32.0,26.0,26.0,30.0,269.0,0.0,30.0,25.0,22.0,0.0,0.0,0.0,18.0,20.0
0.0,78.0,145.0,172.0,220.0,73.0,198.0,0.0,88.0,60.0,42.0,0.0,0.0,0.0,34.0,36.0
0.0,266.0,469.0,347.0,222.0,93.0,323.0,0.0,159.0,141.0,77.0,0.0,0.0,0.0,42.0,45.0
0.0,1070.0,720.0,542.0,233.0,177.0,261.0,0.0,192.0,171.0,316.0,0.0,0.0,0.0,54.0,55.0
63.0,449.0,710.0,0.0,1897.0,2303.0,949.0,1597.0,987.0,393.0,294.0,0.0,3.0,0.0,0.0,6.0
100.0,647.0,1051.0,0.0,644.0,296.0,78.0,915.0,942.0,551.0,484.0,0.0,2.0,0.0,0.0,2.0
575.0,916.0,830.0,0.0,103.0,90.0,30.0,169.0,601.0,747.0,918.0,0.0,0.0,2.0,0.0,3.0
780.0,702.0,404.0,0.0,57.0,53.0,17.0,72.0,291.0,618.0,813.0,0.0,0.0,0.0,0.0,2.0
260.0,295.0,70.0,0.0,28.0,29.0,8.0,39.0,133.0,437.0,566.0,2.0,2.0,2.0,0.0,2.0
82.0,161.0,29.0,0.0,13.0,14.0,2.0,16.0,43.0,288.0,288.0,0.0,0.0,0.0,0.0,0.0
43.0,70.0,14.0,0.0,6.0,7.0,0.0,7.0,20.0,181.0,96.0,0.0,0.0,0.0,0.0,0.0
36.0,24.0,6.0,0.0,2.0,3.0,0.0,3.0,13.0,161.0,21.0,0.0,0.0,2.0,0.0,0.0
16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
12.0,7.0,5.0,0.0,2.0,2.0,0.0,2.0,11.0,140.0,36.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,30.0,40.0,145.0,177.0,137.0,58.0,275.0,317.0,130.0,0.0,0.0,0.0,62.0,132.0
0.0,73.0,80.0,97.0,307.0,518.0,435.0,273.0,652.0,328.0,92.0,0.0,0.0,0.0,1193.0,1679.0
0.0,79.0,98.0,213.0,552.0,512.0,314.0,253.0,628.0,670.0,159.0,2.0,0.0,0.0,1160.0,605.0
0.0,51.0,69.0,176.0,471.0,329.0,143.0,118.0,418.0,577.0,140.0,0.0,0.0,0.0,86.0,85.0
0.0,41.0,59.0,183.0,309.0,209.0,191.0,79.0,231.0,258.0,83.0,0.0,2.0,0.0,56.0,57.0
0.0,27.0,46.0,182.0,181.0,84.0,66.0,46.0,186.0,219.0,98.0,0.0,0.0,0.0,33.0,33.0
0.0,34.0,96.0,236.0,200.0,77.0,100.0,52.0,155.0,179.0,70.0,0.0,0.0,0.0,31.0,32.0
0.0,33.0,104.0,260.0,156.0,92.0,90.0,28.0,120.0,169.0,91.0,0.0,0.0,0.0,26.0,27.0
0.0,39.0,117.0,260.0,187.0,100.0,124.0,41.0,163.0,122.0,48.0,0.0,0.0,0.0,31.0,33.0
0.0,22.0,43.0,123.0,106.0,90.0,88.0,28.0,94.0,56.0,19.0,0.0,0.0,0.0,20.0,22.0
0.0,15.0,41.0,65.0,56.0,41.0,64.0,23.0,39.0,16.0,9.0,0.0,0.0,0.0,10.0,12.0
0.0,96.0,820.0,338.0,229.0,225.0,59.0,28.0,34.0,31.0,21.0,0.0,0.0,0.0,26.0,26.0
0.0,27.0,32.0,27.0,26.0,31.0,266.0,45.0,31.0,25.0,22.0,0.0,0.0,0.0,18.0,21.0
0.0,77.0,151.0,173.0,222.0,75.0,202.0,125.0,88.0,62.0,42.0,0.0,0.0,0.0,35.0,37.0
0.0,267.0,472.0,349.0,225.0,93.0,322.0,97.0,157.0,142.0,79.0,0.0,0.0,0.0,43.0,46.0
0.0,1082.0,711.0,538.0,232.0,179.0,261.0,146.0,190.0,172.0,314.0,0.0,0.0,0.0,54.0,56.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
